Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
27/05/2016;6.05;6.04;6.05;6.04;6.047772067669731;67327;407178.35;26/05/2016;6.06
26/05/2016;6.06;6.06;6.06;6.04;6.0503803860110885;382217;2312558.24;25/05/2016;6.06
25/05/2016;6.06;6.06;6.06;6.06;6.06;18978;115006.68;24/05/2016;6.06
24/05/2016;6.04;6.06;6.08;6.04;6.0628044885427705;129307;783963.06;23/05/2016;6.04
23/05/2016;6.04;6.04;6.04;6;6.028562367864693;19866;119763.42;20/05/2016;6.04
20/05/2016;5.97;6.04;6.04;5.97;5.99651526776124;13034;78158.58;19/05/2016;5.97
19/05/2016;5.98;5.97;6;5.97;5.996057980673109;75025;449854.25;18/05/2016;5.98
18/05/2016;6.03;5.98;6.03;5.98;5.992075242718447;13184;78999.52;17/05/2016;6.05
17/05/2016;6.05;6.05;6.05;6.05;6.049344262295081;4636;28044.76;16/05/2016;6.08
16/05/2016;6;6.08;6.08;6;6.035614035087719;11400;68806;13/05/2016;6.03
13/05/2016;6.05;6.03;6.05;6.03;6.041944444444445;72000;435020;12/05/2016;6.05
12/05/2016;6.04;6.05;6.05;6.03;6.041103719224725;133630;807272.69;11/05/2016;6.05
11/05/2016;6.05;6.05;6.1;6.05;6.053126539538349;83223;503759.35;10/05/2016;6.05
10/05/2016;5.91;6.05;6.05;5.91;5.9855634048972535;54357;325357.27;09/05/2016;5.95
09/05/2016;5.92;5.95;5.95;5.92;5.943211183298051;68495;407080.25;06/05/2016;6
06/05/2016;6;6;6.06;5.9;5.9981423338073405;530935;3184623.7;05/05/2016;6.05
05/05/2016;6;6.05;6.1;6;6.015445562954932;484275;2913129.9;04/05/2016;5.9
04/05/2016;5.9;5.9;5.9;5.8;5.885587982832618;23300;137134.2;03/05/2016;5.91
03/05/2016;5.92;5.91;5.92;5.9;5.909034825870647;25125;148464.5;02/05/2016;5.96
02/05/2016;5.9;5.96;5.96;5.85;5.955608371618173;244875;1458379.6;29/04/2016;5.95
29/04/2016;5.85;5.95;5.95;5.81;5.902305928576596;179689;1060579.45;28/04/2016;5.8
28/04/2016;5.8;5.8;5.86;5.7;5.82687854247498;115209;671308.85;27/04/2016;5.75
27/04/2016;5.75;5.75;5.77;5.75;5.758247479477714;18151;104517.95;26/04/2016;5.75
26/04/2016;5.6;5.75;5.75;5.5;5.638296470952887;90336;509341.15;25/04/2016;5.68
25/04/2016;5.77;5.68;5.77;5.68;5.703832370477927;32369;184627.35;22/04/2016;5.8
22/04/2016;5.83;5.8;5.83;5.75;5.788317674171246;16923;97955.7;21/04/2016;5.85
21/04/2016;5.9;5.85;5.9;5.85;5.8573483647175415;40360;236402.58;20/04/2016;5.89
20/04/2016;5.9;5.89;5.9;5.85;5.886228962542778;42662;251118.3;19/04/2016;5.95
19/04/2016;5.75;5.95;6;5.75;5.835019965358505;688192;4015614.06;18/04/2016;5.65
18/04/2016;5.55;5.65;5.65;5.55;5.64031589958159;47800;269607.1;15/04/2016;5.55
15/04/2016;5.45;5.55;5.55;5.45;5.474401376307844;71205;389804.75;14/04/2016;5.5
14/04/2016;5.55;5.5;5.55;5.45;5.4811228962818;178850;980298.83;13/04/2016;5.6
13/04/2016;5.6;5.6;5.65;5.58;5.599952211094343;218670;1224541.55;12/04/2016;5.55
12/04/2016;5.4;5.55;5.55;5.35;5.445537811870067;203891;1110296.15;11/04/2016;5.4
11/04/2016;5.41;5.4;5.5;5.2;5.376953169610967;446569;2401180.6;08/04/2016;4.7
08/04/2016;4.65;4.7;4.7;4.65;4.65213748101384;589245;2741248.75;07/04/2016;4.65
07/04/2016;4.9;4.65;4.9;4.65;4.7871346226533955;63496;303963.9;06/04/2016;4.9
06/04/2016;4.9;4.9;4.9;4.86;4.868540045509453;35597;173305.42;05/04/2016;4.93
05/04/2016;4.9;4.93;4.93;4.9;4.923475031167753;57752;284340.53;04/04/2016;4.95
04/04/2016;5.1;4.95;5.1;4.94;4.963501379022148;119650;593882.94;01/04/2016;5.1
01/04/2016;5.1;5.1;5.1;5.1;5.1;15720;80172;31/03/2016;5.2
31/03/2016;5.1;5.2;5.2;5.1;5.1385721834086775;170330;875253;30/03/2016;5.1
30/03/2016;5.1;5.1;5.1;5.1;5.1000000000000005;47876;244167.6;29/03/2016;5.1
29/03/2016;5.13;5.1;5.13;5.1;5.1175;12000;61410;28/03/2016;5.14
28/03/2016;5.14;5.14;5.14;5.14;5.14;6500;33410;23/03/2016;5.15
23/03/2016;5.14;5.15;5.15;5.13;5.138796412174742;291653;1498745.39;22/03/2016;5.15
22/03/2016;5.36;5.15;5.36;5.15;5.164809100196518;294631;1521712.87;21/03/2016;5.36
21/03/2016;5.35;5.36;5.4;5.35;5.378591557649606;269759;1450923.48;18/03/2016;5.35
18/03/2016;5.03;5.35;5.35;5.03;5.204287017330496;276276;1437819.6;17/03/2016;5
17/03/2016;5;5;5.05;5;5.02230376383151;96338;483838.7;16/03/2016;5
16/03/2016;4.95;5;5;4.95;4.990857405484536;58747;293197.9;15/03/2016;4.95
15/03/2016;4.95;4.95;4.95;4.95;4.95;5000;24750;14/03/2016;5
14/03/2016;5;5;5;5;5;25000;125000;11/03/2016;5
11/03/2016;5.04;5;5.04;5;5.005633802816901;14200;71080;10/03/2016;5.04
10/03/2016;4.95;5.04;5.05;4.95;5.041281117246131;95807;482990.02;09/03/2016;4.95
09/03/2016;4.9;4.95;4.95;4.9;4.9325897714907505;91900;453305;08/03/2016;4.85
08/03/2016;4.7;4.85;4.9;4.7;4.8397458673741705;1026708;4969005.8;07/03/2016;4.7
07/03/2016;4.7;4.7;4.7;4.7;4.7;52510;246797;04/03/2016;4.7
04/03/2016;4.71;4.7;4.71;4.7;4.708202977659884;65219;307064.29;03/03/2016;4.71
03/03/2016;4.6;4.71;4.71;4.6;4.703995778741465;86704;407855.25;02/03/2016;4.6
02/03/2016;4.6;4.6;4.6;4.6;4.6;6800;31280;01/03/2016;4.64
01/03/2016;4.6;4.64;4.64;4.6;4.630741790863929;41265;191087.56;29/02/2016;4.6
29/02/2016;4.46;4.6;4.6;4.43;4.567790055248619;90500;413385;26/02/2016;4.5
26/02/2016;4.5;4.5;4.5;4.5;4.500076680198466;4434;19953.34;25/02/2016;4.5
25/02/2016;4.52;4.5;4.52;4.5;4.500256663376111;405200;1823504;24/02/2016;4.6
24/02/2016;4.6;4.6;4.6;4.6;4.59800829278815;41723;191842.7;23/02/2016;4.63
23/02/2016;4.65;4.63;4.65;4.63;4.643105992509363;26700;123970.93;22/02/2016;4.65
22/02/2016;4.65;4.65;4.65;4.65;4.649001834862385;16350;76011.18;19/02/2016;4.68
19/02/2016;4.75;4.68;4.75;4.65;4.739151344274345;348292;1650608.5;18/02/2016;4.75
18/02/2016;4.7;4.75;4.75;4.7;4.736033206192507;445700;2110850;17/02/2016;4.65
17/02/2016;4.62;4.65;4.65;4.62;4.647;55000;255585;16/02/2016;4.62
16/02/2016;4.6;4.62;4.62;4.6;4.601997740594852;267327;1230238.25;15/02/2016;4.55
15/02/2016;4.55;4.55;4.55;4.55;4.549915397631134;236400;1075600;12/02/2016;4.55
12/02/2016;4.4;4.55;4.6;4.4;4.4761139937948;261716;1171470.65;11/02/2016;4.4
11/02/2016;4.45;4.4;4.45;4.35;4.3960928347487025;227738;1001157.39;10/02/2016;4.45
10/02/2016;4.4;4.45;4.45;4.4;4.418387096774193;15500;68485;09/02/2016;4.38
09/02/2016;4.48;4.38;4.48;4.38;4.4;25000;110000;08/02/2016;4.5
08/02/2016;4.5;4.5;4.5;4.5;4.5;5500;24750;05/02/2016;4.49
05/02/2016;4.42;4.49;4.49;4.42;4.452166634114248;486395;2165511.59;04/02/2016;4.42
04/02/2016;4.42;4.42;4.42;4.42;4.42;6014;26581.88;03/02/2016;4.43
03/02/2016;4.4;4.43;4.43;4.4;4.414913007456504;12070;53288;02/02/2016;4.42
02/02/2016;4.45;4.42;4.45;4.42;4.438095421553066;129782;575984.9;01/02/2016;4.49
01/02/2016;4.46;4.49;4.5;4.46;4.489978631051753;479200;2151597.76;29/01/2016;4.5
29/01/2016;4.4;4.5;4.5;4.4;4.466529190059283;203768;910135.72;28/01/2016;4.35
28/01/2016;4.35;4.35;4.35;4.35;4.35;35543;154612.05;27/01/2016;4.35
27/01/2016;4.35;4.35;4.35;4.27;4.3122031254778435;65398;282009.46;26/01/2016;4.35
26/01/2016;4.35;4.35;4.35;4.35;4.3500000000000005;6917;30088.95;25/01/2016;4.35
25/01/2016;4.35;4.35;4.35;4.35;4.349952153110048;209000;909140;22/01/2016;4.35
22/01/2016;4.35;4.35;4.35;4.35;4.35;5700;24795;21/01/2016;4.35
21/01/2016;4.33;4.35;4.35;4.3;4.348342162667498;320900;1395383;20/01/2016;4.33
20/01/2016;4.3;4.33;4.33;4.3;4.328449552895288;240995;1043134.7;19/01/2016;4.4
19/01/2016;4.38;4.4;4.4;4.38;4.380438614365767;196300;859880.1;15/01/2016;4.4
18/01/2016;;;;;;;;15/01/2016;4.4
15/01/2016;4.42;4.4;4.42;4.4;4.410060108993329;1051257;4636106.56;14/01/2016;4.5
14/01/2016;4.6;4.5;4.6;4.5;4.502071104932551;1320696;5945867.3;13/01/2016;4.6
13/01/2016;4.6;4.6;4.6;4.6;4.6000000000000005;56252;258759.2;12/01/2016;4.57
12/01/2016;4.55;4.57;4.6;4.55;4.561662372715004;81510;371821.1;11/01/2016;4.55
11/01/2016;4.5;4.55;4.55;4.5;4.515902067464635;22975;103752.85;08/01/2016;4.5
08/01/2016;4.53;4.5;4.53;4.5;4.502255253350815;280678;1263684;07/01/2016;4.55
07/01/2016;4.75;4.55;4.75;4.55;4.724192233801013;1717700;8114745;06/01/2016;4.8
06/01/2016;4.8;4.8;4.8;4.8;4.8;2520000;12096000;05/01/2016;4.99
05/01/2016;5;4.99;5;4.99;4.990422989002286;111114;554505.86;04/01/2016;5
04/01/2016;5.03;5;5.03;5;5.006666666666667;45000;225300;31/12/2015;5
31/12/2015;4.86;5;5;4.86;4.960615728186314;125380;621962;30/12/2015;4.85
30/12/2015;4.75;4.85;4.85;4.75;4.821016422547714;40554;195511.5;29/12/2015;4.75
29/12/2015;4.75;4.75;4.75;4.75;4.75;21117;100305.75;28/12/2015;4.75
28/12/2015;4.8;4.75;4.8;4.7;4.799269397172965;1505606;7225808.8;24/12/2015;4.8
24/12/2015;4.8;4.8;4.8;4.8;4.8;277600;1332480;23/12/2015;4.84
23/12/2015;4.8;4.84;4.84;4.8;4.81;40000;192400;22/12/2015;4.84
22/12/2015;4.75;4.84;4.85;4.75;4.8315760030744626;322658;1558946.65;21/12/2015;4.85
21/12/2015;4.55;4.85;4.85;4.55;4.797044010379111;991607;4756782.42;17/12/2015;4.47
18/12/2015;;;;;;;;17/12/2015;4.47
17/12/2015;4.47;4.47;4.47;4.41;4.467152322111392;547885;2447485.75;16/12/2015;4.4
16/12/2015;4.37;4.4;4.4;4.37;4.3990896561991555;470185;2068385.97;15/12/2015;4.41
15/12/2015;4.41;4.41;4.41;4.41;4.41;986;4348.26;14/12/2015;4.5
14/12/2015;4.5;4.5;4.5;4.5;4.5;1961;8824.5;11/12/2015;4.5
11/12/2015;4.5;4.5;4.5;4.5;4.5;145038;652671;10/12/2015;4.4
10/12/2015;4.4;4.4;4.4;4.4;4.4;97013;426857.2;09/12/2015;4.31
09/12/2015;4.5;4.31;4.5;4.31;4.349412610392278;4869;21177.29;07/12/2015;4.2
07/12/2015;4.2;4.2;4.2;4.2;4.2;2307;9689.4;04/12/2015;4.2
04/12/2015;4.2;4.2;4.2;4.2;4.200032580856859;172187;723191.01;03/12/2015;4.23
03/12/2015;4.23;4.23;4.23;4.23;4.23;150000;634500;02/12/2015;4.35
02/12/2015;4.38;4.35;4.38;4.35;4.363587668846268;137181;598601.32;01/12/2015;4.38
01/12/2015;4.38;4.38;4.38;4.38;4.38;49000;214620;30/11/2015;4.38
30/11/2015;4.4;4.38;4.4;4.38;4.389064485935267;101495;445468.1;27/11/2015;4.4
27/11/2015;4.4;4.4;4.4;4.4;4.4;36115;158906;26/11/2015;4.42
26/11/2015;4.42;4.42;4.42;4.42;4.42;18080;79913.6;25/11/2015;4.42
25/11/2015;4.42;4.42;4.42;4.42;4.419999658020279;409381;1809463.88;24/11/2015;4.42
24/11/2015;4.42;4.42;4.42;4.42;4.42;200000;884000;19/11/2015;4.42
23/11/2015;;;;;;;;19/11/2015;4.42
20/11/2015;;;;;;;;19/11/2015;4.42
19/11/2015;4.39;4.42;4.42;4.39;4.398787807775291;247502;1088708.78;17/11/2015;4.42
18/11/2015;;;;;;;;17/11/2015;4.42
17/11/2015;4.4;4.42;4.42;4.4;4.400491930005388;512268;2254231.2;16/11/2015;4.4
16/11/2015;4.4;4.4;4.4;4.4;4.4;120000;528000;13/11/2015;4.4
13/11/2015;4.4;4.4;4.4;4.4;4.4;56048;246611.2;12/11/2015;4.4
12/11/2015;4.4;4.4;4.4;4.4;4.4;26815;117986;11/11/2015;4.4
11/11/2015;4.45;4.4;4.45;4.4;4.425466143277723;4076;18038.2;10/11/2015;4.4
10/11/2015;4.55;4.4;4.55;4.4;4.460509273685495;73811;329234.65;09/11/2015;4.6
09/11/2015;4.55;4.6;4.6;4.55;4.5890052356020945;19100;87650;05/11/2015;4.45
06/11/2015;;;;;4.5;500;2250;05/11/2015;4.45
05/11/2015;4.41;4.45;4.45;4.41;4.418205539943798;37365;165086.25;04/11/2015;4.4
04/11/2015;4.4;4.4;4.4;4.4;4.3999999999999995;52866;232610.4;03/11/2015;4.4
03/11/2015;4.35;4.4;4.4;4.35;4.365169908256881;95375;416328.08;02/11/2015;4.35
02/11/2015;4.35;4.35;4.35;4.35;4.3491236343629645;12723;55333.9;30/10/2015;4.3
30/10/2015;4.3;4.3;4.3;4.3;4.3;22160;95288;29/10/2015;4.3
29/10/2015;4.2;4.3;4.3;4.2;4.28074429536774;51055;218553.4;28/10/2015;4.2
28/10/2015;4.12;4.2;4.2;4.12;4.154814395752643;22979;95473.48;27/10/2015;4.05
27/10/2015;4.15;4.05;4.15;4.05;4.1324984122457975;77153;318834.65;26/10/2015;4.15
26/10/2015;4.15;4.15;4.15;4.15;4.15;17000;70550;23/10/2015;4.15
23/10/2015;4.15;4.15;4.15;4.14;4.146796263168357;25155;104312.66;22/10/2015;4.15
22/10/2015;4.08;4.15;4.15;4.08;4.136360093530787;25660;106139;21/10/2015;4.25
21/10/2015;4.25;4.25;4.25;4.25;4.246791208791209;2275;9661.45;20/10/2015;4.27
20/10/2015;4.1;4.27;4.27;4.1;4.2;4000;16800;19/10/2015;4.05
19/10/2015;4;4.05;4.05;4;4.024654622741764;28230;113616;16/10/2015;4.02
16/10/2015;4;4.02;4.05;4;4.016167861246375;109662;440421;15/10/2015;4.05
15/10/2015;3.78;4.05;4.05;3.78;3.8001881486435383;4566549;17353745.39;14/10/2015;3.78
14/10/2015;3.78;3.78;3.81;3.78;3.7802743015057847;9952552;37623376.56;13/10/2015;3.76
13/10/2015;3.76;3.76;3.76;3.76;3.759907706761723;36189;136067.3;12/10/2015;3.75
12/10/2015;3.72;3.75;3.75;3.72;3.7331212510711222;112032;418229.04;07/10/2015;3.72
07/10/2015;3.72;3.72;3.72;3.72;3.72;479665;1784353.8;06/10/2015;3.65
06/10/2015;3.65;3.65;3.65;3.65;3.648537608818187;15967;58256.2;05/10/2015;3.65
05/10/2015;3.65;3.65;3.65;3.65;3.65;6500;23725;02/10/2015;3.65
02/10/2015;3.7;3.65;3.7;3.65;3.697964049223344;275154;1017509.6;01/10/2015;3.66
01/10/2015;3.57;3.66;3.66;3.57;3.6004137931034483;3625;13051.5;30/09/2015;3.57
30/09/2015;3.91;3.85;3.91;3.85;3.8781315307869417;50817;197075.01;29/09/2015;3.91
29/09/2015;3.95;3.91;3.95;3.91;3.937471128608924;7620;30003.53;28/09/2015;3.95
28/09/2015;3.95;3.95;3.95;3.95;3.9499979483728547;487418;1925300.1;25/09/2015;3.93
25/09/2015;3.93;3.93;3.93;3.93;3.93;3237;12721.41;24/09/2015;3.93
24/09/2015;3.93;3.93;3.93;3.93;3.93;2520;9903.6;23/09/2015;3.95
23/09/2015;4;3.95;4;3.95;3.9744632069291796;13739;54605.15;22/09/2015;4.06
22/09/2015;4;4.06;4.06;4;4.0146142208774585;6610;26536.6;21/09/2015;4
21/09/2015;3.95;4;4;3.95;3.951297342296082;514128;2031472.6;18/09/2015;3.89
18/09/2015;3.89;3.89;3.89;3.89;3.899622179940201;3679;14346.71;17/09/2015;3.89
17/09/2015;3.89;3.89;3.89;3.89;3.907952755905512;1905;7444.65;16/09/2015;3.95
16/09/2015;3.95;3.95;3.95;3.95;3.95;507700;2005415;15/09/2015;3.9
15/09/2015;3.9;3.9;3.9;3.9;3.9;3000;11700;14/09/2015;3.9
14/09/2015;3.95;3.9;3.95;3.9;3.948387553041018;176750;697877.5;11/09/2015;3.93
11/09/2015;3.93;3.93;3.93;3.93;3.93;1200;4716;09/09/2015;3.93
10/09/2015;;;;;;;;09/09/2015;3.93
09/09/2015;3.93;3.93;3.93;3.93;3.9299999999999997;1746;6861.78;08/09/2015;3.93
08/09/2015;3.94;3.93;3.94;3.9;3.930989523339367;36462;143331.74;04/09/2015;3.85
07/09/2015;;;;;;;;04/09/2015;3.85
04/09/2015;3.85;3.85;3.85;3.85;3.85;14253;54874.05;03/09/2015;3.85
03/09/2015;3.85;3.85;3.89;3.8;3.8444134674604804;121775;468153.45;02/09/2015;3.85
02/09/2015;3.85;3.85;3.85;3.84;3.8496027116506384;63430;244180.3;01/09/2015;3.85
01/09/2015;4.05;3.85;4.05;3.85;3.9795392291136764;61332;244073.1;31/08/2015;4.07
31/08/2015;4;4.07;4.07;3.95;4.006536728279976;563190;2256441.42;28/08/2015;4
28/08/2015;4.05;4;4.05;4;4.040478083031116;120774;487984.7;27/08/2015;4
27/08/2015;3.92;4;4.01;3.92;3.939291613832487;551253;2171546.32;26/08/2015;3.92
26/08/2015;3.9;3.92;3.92;3.9;3.9026810076840057;433628;1692311.76;25/08/2015;3.9
25/08/2015;3.9;3.9;3.97;3.9;3.949932013276235;722494;2853802.18;24/08/2015;3.9
24/08/2015;4;3.9;4;3.9;3.979776308947642;1000040;3979935.5;21/08/2015;4.2
21/08/2015;4.3;4.2;4.3;4.2;4.288100208768268;958000;4108000;20/08/2015;4.3
20/08/2015;4.3;4.3;4.33;4.3;4.302363898026316;972800;4185339.6;19/08/2015;4.45
19/08/2015;4.65;4.45;4.65;4.45;4.596792874788714;961375;4419241.75;18/08/2015;4.65
18/08/2015;4.6;4.65;4.68;4.6;4.623995636934088;40797;188645.15;17/08/2015;4.68
17/08/2015;4.8;4.68;4.8;4.6;4.6309890772128055;106200;491811.04;14/08/2015;4.95
14/08/2015;4.95;4.95;4.95;4.95;4.95;100855;499232.25;13/08/2015;4.95
13/08/2015;4.95;4.95;4.95;4.95;4.95;60000;297000;12/08/2015;5.06
12/08/2015;4.99;5.06;5.06;4.98;5.02577543112967;99622;500677.8;11/08/2015;5.04
11/08/2015;5.05;5.04;5.05;5.04;5.04474188034188;29250;147558.7;10/08/2015;5.09
10/08/2015;5.1;5.09;5.1;5.09;5.099785687205905;44841;228679.49;07/08/2015;5
07/08/2015;4.85;5;5;4.84;4.917540221666071;8391;41263.08;06/08/2015;4.89
06/08/2015;4.9;4.89;4.9;4.89;4.896034458324054;49393;241829.83;05/08/2015;4.9
05/08/2015;4.9;4.9;4.9;4.9;4.898959646910466;6344;31079;31/07/2015;4.95
04/08/2015;;;;;;440;;31/07/2015;4.95
03/08/2015;;;;;4.85;1;4.85;31/07/2015;4.95
31/07/2015;4.98;4.95;5.01;4.95;4.9941938549255624;31570;157666.7;30/07/2015;4.95
30/07/2015;4.95;4.95;4.95;4.95;4.95;45125;223368.75;24/07/2015;4.99
24/07/2015;5;4.99;5;4.99;4.997093012945557;22556;112714.43;23/07/2015;5.13
23/07/2015;5.15;5.13;5.15;5.13;5.147930868554014;12469;64189.55;22/07/2015;5.15
22/07/2015;5.15;5.15;5.15;5.15;5.15;12295;63319.25;21/07/2015;5.25
21/07/2015;5.24;5.25;5.26;5.24;5.247780373831776;49648;260541.8;17/07/2015;5.25
20/07/2015;;;;;;;;17/07/2015;5.25
17/07/2015;5.27;5.25;5.27;5.2;5.245855814820183;48299;253369.59;16/07/2015;5.27
16/07/2015;5.06;5.27;5.27;5.06;5.232785531240206;108482;567663.04;15/07/2015;4.99
15/07/2015;4.94;4.99;5.1;4.94;5.049540702656384;17505;88392.21;13/07/2015;5
14/07/2015;;;;;;;;13/07/2015;5
13/07/2015;5;5;5;4.94;4.958654805453941;24056;119285.4;10/07/2015;5.05
10/07/2015;5.02;5.05;5.05;5.02;5.023162999929711;14227;71464.54;08/07/2015;4.98
09/07/2015;;;;;;;;08/07/2015;4.98
08/07/2015;4.98;4.98;4.98;4.98;4.98;1000;4980;07/07/2015;4.95
07/07/2015;4.95;4.95;4.95;4.95;4.945069899789682;8083;39971;06/07/2015;5
06/07/2015;5;5;5;5;4.9999830316742075;17680;88399.7;03/07/2015;5
03/07/2015;5;5;5;5;5;7100;35500;02/07/2015;5
02/07/2015;5.12;5;5.12;5;5.078540116080574;29290;148750.44;01/07/2015;5.14
01/07/2015;5;5.14;5.15;5;5.132190509065805;55042;282486.03;30/06/2015;5.1
30/06/2015;5;5.1;5.1;5;5.083945987827743;169073;859558;26/06/2015;5
26/06/2015;5;5;5;5;5;7683;38415;25/06/2015;5
25/06/2015;5.01;5;5.01;5;5.0007102272727275;35200;176025;24/06/2015;5.1
24/06/2015;5.1;5.1;5.1;5.05;5.077535277516462;42520;215896.8;23/06/2015;5.1
23/06/2015;5.1;5.1;5.15;5.1;5.1081758685114895;456557;2332173.45;22/06/2015;5.05
22/06/2015;4.9;5.05;5.05;4.9;4.935575035484879;332536;1641256.38;19/06/2015;4.87
19/06/2015;4.81;4.87;4.9;4.81;4.839110413868605;88603;428759.7;18/06/2015;4.8
18/06/2015;4.8;4.8;4.84;4.8;4.801571104250622;127299;611235.2;17/06/2015;4.8
17/06/2015;4.8;4.8;4.8;4.79;4.796849367379802;434700;2085190.42;16/06/2015;4.79
16/06/2015;4.78;4.79;4.79;4.78;4.7892943548387095;496000;2375490;15/06/2015;4.78
15/06/2015;4.81;4.78;4.81;4.77;4.78020949452239;52030;248714.3;12/06/2015;4.81
12/06/2015;4.8;4.81;4.81;4.8;4.804122804606547;36383;174788.4;11/06/2015;4.78
11/06/2015;4.78;4.78;4.78;4.78;4.779999999999999;5526;26414.28;10/06/2015;4.7
10/06/2015;4.7;4.7;4.7;4.7;4.7;13955;65588.5;09/06/2015;4.6
09/06/2015;4.58;4.6;4.6;4.58;4.59862361975735;44014;202403.82;08/06/2015;4.65
08/06/2015;4.67;4.65;4.67;4.65;4.652206572769953;106500;495460;05/06/2015;4.73
05/06/2015;4.73;4.73;4.73;4.7;4.724560616154179;85563;404247.58;04/06/2015;4.78
04/06/2015;4.78;4.78;4.78;4.78;4.779961621892208;11986;57292.62;03/06/2015;4.8
03/06/2015;4.78;4.8;4.8;4.75;4.779932562758069;69991;334552.26;02/06/2015;4.81
02/06/2015;4.87;4.81;4.87;4.81;4.813473088431451;277390;1335209.3;01/06/2015;4.87
01/06/2015;5.05;4.87;5.05;4.85;4.885884774811887;429663;2099283.91;29/05/2015;4.95
29/05/2015;4.8;4.95;4.95;4.8;4.917562015258333;110497;543375.85;28/05/2015;4.8
28/05/2015;4.8;4.8;4.8;4.8;4.8;6992;33561.6;27/05/2015;4.8
27/05/2015;4.74;4.8;4.8;4.74;4.751392601607251;47659;226446.62;26/05/2015;4.74
26/05/2015;4.8;4.74;4.8;4.7;4.749761340863545;21956;104285.76;25/05/2015;4.88
25/05/2015;4.88;4.88;4.88;4.88;4.879520766773163;6260;30545.8;22/05/2015;4.88
22/05/2015;4.88;4.88;4.88;4.88;4.88;6282;30656.16;21/05/2015;4.88
21/05/2015;4.89;4.88;4.89;4.88;4.884151069518716;5984;29226.76;20/05/2015;4.89
20/05/2015;4.9;4.89;4.9;4.89;4.899667591981177;155983;764264.85;19/05/2015;4.9
19/05/2015;4.9;4.9;4.9;4.9;4.8999999999999995;4012;19658.8;18/05/2015;5.05
18/05/2015;5.05;5.05;5.05;5.05;5.048938325991189;11350;57305.45;15/05/2015;5.05
15/05/2015;5.05;5.05;5.05;5.05;5.05;171759;867382.95;12/05/2015;5.05
14/05/2015;;;;;;;;12/05/2015;5.05
13/05/2015;;;;;5.047548291233284;673;3397;12/05/2015;5.05
12/05/2015;5;5.05;5.05;5;5.0497384909884;191198;965499.9;11/05/2015;4.98
11/05/2015;4.98;4.98;4.98;4.98;4.9799999999999995;1021;5084.58;08/05/2015;4.98
08/05/2015;5.02;4.98;5.03;4.98;4.997627175497671;775110;3873710.8;07/05/2015;5.02
07/05/2015;5.05;5.02;5.05;5.02;5.049866566171347;228203;1152394.7;06/05/2015;5.07
06/05/2015;5;5.07;5.1;5;5.015020609673738;42941;215350;05/05/2015;5
05/05/2015;4.95;5;5;4.95;4.982656338150415;23043;114815.35;04/05/2015;5
04/05/2015;4.98;5;5;4.98;4.985148866429937;10983;54751.89;30/04/2015;4.99
30/04/2015;4.85;4.99;5;4.85;4.9848815721548005;228578;1139434.26;29/04/2015;4.85
29/04/2015;4.67;4.85;4.85;4.67;4.83721356590716;24709;119522.71;28/04/2015;4.6
28/04/2015;4.57;4.6;4.6;4.57;4.5942023314912666;24791;113894.87;27/04/2015;4.53
27/04/2015;4.47;4.53;4.53;4.47;4.481635126409378;60399;270686.28;24/04/2015;4.43
24/04/2015;4.43;4.43;4.43;4.43;4.43;102745;455160.35;23/04/2015;4.4
23/04/2015;4.38;4.4;4.4;4.37;4.377292823256283;39628;173463.36;22/04/2015;4.43
22/04/2015;4.43;4.43;4.5;4.43;4.495040004745003;320337;1439927.63;21/04/2015;4.43
21/04/2015;4.45;4.43;4.45;4.43;4.445;20000;88900;17/04/2015;4.5
20/04/2015;;;;;4.3;378;1625.4;17/04/2015;4.5
17/04/2015;4.5;4.5;4.5;4.5;4.5;185395;834277.5;16/04/2015;4.7
16/04/2015;4.73;4.7;4.73;4.7;4.718138195777351;5210;24581.5;15/04/2015;4.74
15/04/2015;4.77;4.74;4.77;4.74;4.742727272727273;11000;52170;14/04/2015;4.78
14/04/2015;4.75;4.78;4.78;4.74;4.7504078910367795;138689;658829.32;13/04/2015;4.73
13/04/2015;4.75;4.73;4.75;4.7;4.73221783641161;47375;224188.82;10/04/2015;4.75
10/04/2015;4.7;4.75;4.75;4.7;4.744647338172203;74122;351682.75;09/04/2015;4.7
09/04/2015;4.7;4.7;4.7;4.7;4.7;15645;73531.5;08/04/2015;4.7
08/04/2015;4.7;4.7;4.7;4.7;4.7;4500;21150;06/04/2015;4.84
07/04/2015;;;;;;;;06/04/2015;4.84
06/04/2015;4.85;4.84;4.85;4.84;4.848999147139651;306029;1483934.36;01/04/2015;4.8
01/04/2015;4.72;4.8;4.8;4.72;4.761259454695553;179276;853579.55;31/03/2015;4.7
31/03/2015;4.64;4.7;4.7;4.64;4.6794562;200000;935891.24;30/03/2015;4.65
30/03/2015;4.65;4.65;4.65;4.65;4.65;23080;107322;27/03/2015;4.7
27/03/2015;4.7;4.7;4.7;4.7;4.7;5000;23500;26/03/2015;4.7
26/03/2015;4.7;4.7;4.7;4.7;4.7;5000;23500;25/03/2015;4.7
25/03/2015;4.7;4.7;4.7;4.7;4.7;156050;733435;24/03/2015;4.7
24/03/2015;4.7;4.7;4.7;4.7;4.7;21200;99640;23/03/2015;4.7
23/03/2015;4.7;4.7;4.7;4.7;4.7;44350;208445;20/03/2015;4.7
